uid,type,title,acceptedDate,number,issuedDate,validFrom,status,publisherName,publisherId,text,url,registrationNumber,registrationDate,registratorName,registratorId
307-2026-г,Розпорядження,Про організацію та забезпечення виконання (продовження виконання) заходів щодо мобілізаційної підготовки та проведення мобілізації на території Голосіївського району міста Києва,2026-05-29,307,2026-05-29,2026-05-29,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/307.pdf,null,null,null,null
306-2026-г,Розпорядження,"Про втрату малолітньою ПІБ статусу дитини, позбавленої батьківського піклування",2026-05-29,306,2026-05-29,2026-05-29,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
305-2026-г,Розпорядження,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів",2026-05-29,305,2026-05-29,2026-05-29,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
304-2026-г,Розпорядження,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів",2026-05-29,304,2026-05-29,2026-05-29,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
303-2026-г,Розпорядження,"Про оголошення аукціонів щодо передачі нерухомого майна комунальної власності територіальної громади міста Києва в оренду за адресою: вул. Героїв Маріуполя, 6",2026-05-29,303,2026-05-29,2026-05-29,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/303.pdf,null,null,null,null
302-2026-г,Розпорядження,Про призначення піклувальників над неповнолітньою ПІБ,2026-05-28,302,2026-05-28,2026-05-28,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
301-2026-г,Розпорядження,"Про визнання таким, що втратило чинність, розпорядження Голосіївської районної в місті Києві державної адміністрації від 11 серпня 2023 року № 369 «Про порядок зустрічей з ПІБ»",2026-05-28,301,2026-05-28,2026-05-28,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
300-2026-г,Розпорядження,"Про затвердження складу Координаційної ради з питань запобігання та протидії домашньому насильству і насильству за ознакою статі, ґендерної рівності та протидії торгівлі людьми",2026-05-28,300,2026-05-28,2026-05-28,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/300.pdf,null,null,null,null
299-2026-г,Розпорядження,Про внесення змін до розпорядження Голосіївської районної в місті Києві державної адміністрації від 30.09.2011 № 730 «Про затвердження складу комітету забезпечення доступності інвалідів та інших маломобільних груп населення до об'єктів соціальної та інженерно-транспортної інфраструктури в Голосіївському районі м. Києва»,2026-05-26,299,2026-05-26,2026-05-26,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/299.pdf,null,null,null,null
298-2026-г,Розпорядження,Про призначення піклувальника над неповнолітнім ПІБ,2026-05-25,298,2026-05-25,2026-05-25,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
297-2026-г,Розпорядження,Про призначення опікуна над малолітньою ПІБ,2026-05-25,297,2026-05-25,2026-05-25,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
296-2026-г,Розпорядження,Про призначення опікуна над малолітнім ПІБ,2026-05-25,296,2026-05-25,2026-05-25,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
295-2026-г,Розпорядження,"Про продовження договору оренди нежитлового приміщення без проведення аукціону за адресою: вул. Антоновича, 9",2026-05-25,295,2026-05-25,2026-05-25,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/295.pdf,null,null,null,null
294-2026-г,Розпорядження,"Про внесення змін до Переліку осіб, які мають право доступу до приміщень відділу ведення Державного реєстру виборців до розпорядження Голосіївської районної в місті Києві державної адміністрації від 17 грудня 2020 року № 599",2026-05-25,294,2026-05-25,2026-05-25,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
293-2026-г,Розпорядження,Про затвердження рішень про надання службових житлових приміщень,2026-05-25,293,2026-05-25,2026-05-25,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
292-2026-г,Розпорядження,"Про затвердження списку одержувачів одноразової адресної матеріальної допомоги киянам, які опинилися в складних життєвих обставинах в результаті пошкодження чи руйнування житлового будинку (квартири) внаслідок надзвичайної ситуації воєнного характеру, спричиненої збройною агресією Російської Федерації проти України",2026-05-22,292,2026-05-22,2026-05-25,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
291-2026-г,Розпорядження,Про внесення змін до додатка розпорядження Голосіївської районної в місті Києві державної адміністрації від 20 квітня 2026 року № 232 «Про прийняття квартир до комунальної власності територіальної громади міста Києва»,2026-05-22,291,2026-05-22,2026-05-25,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/291.pdf,null,null,null,null
290-2026-г,Розпорядження,Про внесення змін до розпорядження Голосіївської районної в місті Києві державної адміністрації від 28 серпня 2018 року № 393,2026-05-22,290,2026-05-22,2026-05-25,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/290.pdf,null,null,null,null
289-2026-г,Розпорядження,Про надання житлового приміщення,2026-05-21,289,2026-05-21,2026-05-21,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
288-2026-г,Розпорядження,Про виключення з числа службових жилих приміщень,2026-05-21,288,2026-05-21,2026-05-21,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/288.pdf,null,null,null,null
287-2026-г,Розпорядження,"Про взяття на облік громадян, що потребують надання житлового приміщення для тимчасового проживання з фонду житла, призначеного для тимчасового проживання внутрішньо переміщених осіб",2026-05-21,287,2026-05-21,2026-05-21,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
286-2026-г,Розпорядження,Про затвердження Положення про Раду ветеранів Голосіївського району при Голосіївській районній в місті Києві державній адміністрації,2026-05-20,286,2026-05-20,2026-05-20,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/286.pdf,null,null,null,null
285-2026-г,Розпорядження,Про розгляд заяв про майно дітей,2026-05-20,285,2026-05-20,2026-05-20,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
284-2026-г,Розпорядження,"Про взяття на квартирний облік громадян, зняття з обліку та внесення змін у справи квартирного обліку",2026-05-20,284,2026-05-20,2026-05-20,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
283-2026-г,Розпорядження,Про призначення відповідального за експлуатацію систем теплоспоживання,2026-05-19,283,2026-05-19,2026-05-19,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/283.pdf,null,null,null,null
282-2026-г,Розпорядження,Про внесення змін до розпорядження Голосіївської районної в місті Києві державної адміністрації від 30 квітня 2026 року № 244 «Про зміну договорів найму»,2026-05-19,282,2026-05-19,2026-05-19,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
281-2026-г,Розпорядження,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів",2026-05-19,281,2026-05-19,2026-05-19,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
280-2026-г,Розпорядження,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів",2026-05-19,280,2026-05-19,2026-05-19,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
279-2026-г,Розпорядження,"Про визнання таким, що втратило чинність розпорядження Голосіївської районної в місті Києві державної адміністрації від 16 квітня 2026 року № 214 «Про негайне відібрання дитини ПІБ у матері ПІБ у зв'язку з безпосередньою загрозою для життя та здоров'я»",2026-05-19,279,2026-05-19,2026-05-19,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
278-2026-г,Розпорядження,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів",2026-05-19,278,2026-05-19,2026-05-19,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
277-2026-г,Розпорядження,Про затвердження Положення про комітет забезпечення доступності осіб з інвалідністю та інших маломобільних груп населення до об'єктів соціальної та інженерно -транспортної інфраструктури в Голосіївському районі м. Києва,2026-05-18,277,2026-05-18,2026-05-18,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/277.pdf,null,null,null,null
276-2026-г,Розпорядження,"Про продовження договорів оренди нежитлових приміщень без проведення аукціону за адресою: вул. Зої Бутенко, 9",2026-05-18,276,2026-05-18,2026-05-18,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/276.pdf,null,null,null,null
275-2026-г,Розпорядження,"Про укладення договорів оренди нерухомого майна, що належить до комунальної власності територіальної громади міста Києва без проведення аукціону",2026-05-18,275,2026-05-18,2026-05-18,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/275.pdf,null,null,null,null
274-2026-г,Розпорядження,"Про затвердження тарифів на соціальні послуги, що надаються Територіальним центром соціального обслуговування (надання соціальних послуг) Голосіївського району м. Києва на 2026 рік",2026-05-18,274,2026-05-18,2026-05-18,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/274.pdf,null,null,null,null
273-2026-г,Розпорядження,"Про затвердження Положення про Координаційну раду з питань запобігання та протидії домашньому насильству і насильству за ознакою статі, гендерної рівності та протидії торгівлі людьми",2026-05-15,273,2026-05-15,2026-05-15,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/273.pdf,null,null,null,null
272-2026-г,Розпорядження,Про виключення з числа службових жилих приміщень,2026-05-14,272,2026-05-14,2026-05-14,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/272.pdf,null,null,null,null
271-2026-г,Розпорядження,Про створення дитячого будинку сімейного типу на базі сім'ї Просвєтової,2026-05-14,271,2026-05-14,2026-05-14,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
270-2026-г,Розпорядження,"Про взяття на облік громадян, що потребують надання житлового приміщення для тимчасового проживання з фонду житла, призначеного для тимчасового проживання внутрішньо переміщених осіб",2026-05-14,270,2026-05-14,2026-05-14,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
269-2026-г,Розпорядження,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів",2026-05-14,269,2026-05-14,2026-05-14,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
268-2026-г,Розпорядження,Про затвердження висновку Служби у справах дітей та сім'ї про підтвердження місця проживання неповнолітньої ПІБ для її тимчасового виїзду за межі України,2026-05-12,268,2026-05-13,2026-05-12,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
267-2026-г,Розпорядження,"Про надання малолітньому ПІБ статусу дитини, позбавленої батьківського піклування",2026-05-12,267,2026-05-13,2026-05-12,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
266-2026-г,Розпорядження,Про проходження практики в Голосіївській районній в місті Києві державній адміністрації,2026-05-11,266,2026-05-13,2026-05-11,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/266.pdf,null,null,null,null
265-2026-г,Розпорядження,Про організацію та функціонування внутрішнього контролю в апараті Голосіївської районної в місті Києві державної адміністрації,2026-05-08,265,2026-05-13,2026-05-08,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/265.pdf,null,null,null,null
264-2026-г,Розпорядження,"Про взяття на облік громадян, що потребують надання житлового приміщення для тимчасового проживання з фонду житла, призначеного для тимчасового проживання внутрішньо переміщених осіб",2026-05-07,264,2026-05-07,2026-05-07,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
263-2026-г,Розпорядження,"Про внесення змін до підпункту 1.2 пункту 1 розпорядження Голосіївської районної в місті Києві державної адміністрації від 29 квітня 2026 року № 243 «Про взяття на облік громадян, що потребують надання житлового приміщення для тимчасового проживання з фонду житла, призначеного для тимчасового проживання внутрішньо переміщених осіб»",2026-05-07,263,2026-05-07,2026-05-07,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
262-2026-г,Розпорядження,Про виключення з числа службових жилих приміщень,2026-05-07,262,2026-05-07,2026-05-07,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/262.pdf,null,null,null,null
261-2026-г,Розпорядження,Про створення служби охорони праці в Голосіївській районній в місті Києві державній адміністрації,2026-05-07,261,2026-05-07,2026-05-07,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/261.pdf,null,null,null,null
260-2026-г,Розпорядження,"Про надання неповнолітній ПІБ статусу дитини, позбавленої батьківського піклування",2026-05-06,260,2026-05-06,2026-05-06,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
259-2026-г,Розпорядження,"Про надання малолітній ПІБ статусу дитини, позбавленої батьківського піклування",2026-05-06,259,2026-05-06,2026-05-06,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,null,null,null,null,null
258-2026-г,Розпорядження,"Про визнання таким, що втратило чинність розпорядження Голосіївської районної в місті Києві державної адміністрації від 31.08.2011 № 645",2026-05-06,258,2026-05-06,2026-05-06,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/258.pdf,null,null,null,null
257-2026-г,Розпорядження,Про часткове відшкодування вартості придбаних незалежних джерел електричної енергії,2026-05-05,257,2026-05-06,2026-05-05,Чинний,Голосіївська районна в місті Києві державна адміністрація,37308812,null,https://minio.kyivcity.gov.ua/kyivcity/sites/12/header/main-menu/administratsiia/rozporiadzhennia/rozporiadzhennia-za-2026-rik/257.pdf,null,null,null,null
