source,package_id,package_name,package_title,category,resource_id,resource_name,format,url,status,bytes_or_records,local_path,error
kyivcity,40bfc9ec-9aee-4a19-b72b-f9d56029a48b,dani-pro-pilhovyi-proizd-u-hromadskomu-transporti-aparat,Дані про пільговий проїзд у громадському транспорті,protection,da878df1-0ec0-4507-9649-b7c4b90ce230,ridesBenefitDetails.json,JSON,https://data.kyivcity.gov.ua/dataset/40bfc9ec-9aee-4a19-b72b-f9d56029a48b/resource/da878df1-0ec0-4507-9649-b7c4b90ce230/download/ridesbenefitdetails.json,already_exists,3763138,data/kyiv_raw_city_data/kyivcity/dani-pro-pilhovyi-proizd-u-hromadskomu-transporti-aparat/ridesbenefitdetails_da878df1-0ec0-4507-9649-b7c4b90ce230.json,
kyivcity,40bfc9ec-9aee-4a19-b72b-f9d56029a48b,dani-pro-pilhovyi-proizd-u-hromadskomu-transporti-aparat,Дані про пільговий проїзд у громадському транспорті,protection,66f929ed-3cb3-4e99-aef6-1ffa3cb68ae7,ridesTotal.json,JSON,https://data.kyivcity.gov.ua/dataset/40bfc9ec-9aee-4a19-b72b-f9d56029a48b/resource/66f929ed-3cb3-4e99-aef6-1ffa3cb68ae7/download/ridestotal.json,already_exists,54616,data/kyiv_raw_city_data/kyivcity/dani-pro-pilhovyi-proizd-u-hromadskomu-transporti-aparat/ridestotal_66f929ed-3cb3-4e99-aef6-1ffa3cb68ae7.json,
kyivcity,98967cb0-e90e-4adc-859c-5da2239010d3,dani-pro-rezultaty-provedenykh-opytuvan-opublikovanykh-u-mobilnomu-zastosunku-kyiv-tsyfrovyi-gioc,"Дані про результати проведених опитувань, опублікованих у мобільному застосунку Київ Цифровий",publicparticipation,9d87fe10-ad79-4de6-ab62-8df6b5ed9f4b,pollHistory.zip,ZIP,https://data.kyivcity.gov.ua/dataset/98967cb0-e90e-4adc-859c-5da2239010d3/resource/9d87fe10-ad79-4de6-ab62-8df6b5ed9f4b/download/pollhistory.zip,already_exists,5287141,data/kyiv_raw_city_data/kyivcity/dani-pro-rezultaty-provedenykh-opytuvan-opublikovanykh-u-mobilnomu-zastosunku-kyiv-tsyfrov/pollhistory_9d87fe10-ad79-4de6-ab62-8df6b5ed9f4b.zip,
kyivcity,98967cb0-e90e-4adc-859c-5da2239010d3,dani-pro-rezultaty-provedenykh-opytuvan-opublikovanykh-u-mobilnomu-zastosunku-kyiv-tsyfrovyi-gioc,"Дані про результати проведених опитувань, опублікованих у мобільному застосунку Київ Цифровий",publicparticipation,9047eba8-559c-462c-a1e9-170e46a7fd39,pollCurrent.json,JSON,https://data.kyivcity.gov.ua/dataset/98967cb0-e90e-4adc-859c-5da2239010d3/resource/9047eba8-559c-462c-a1e9-170e46a7fd39/download/pollcurrent.json,already_exists,3693828,data/kyiv_raw_city_data/kyivcity/dani-pro-rezultaty-provedenykh-opytuvan-opublikovanykh-u-mobilnomu-zastosunku-kyiv-tsyfrov/pollcurrent_9047eba8-559c-462c-a1e9-170e46a7fd39.json,
kyivcity,fae21e7d-bec1-456e-9cc5-5c870212c6f1,dani-otsinky-iakosti-povitria-dep-ecology,Дані оцінки якості повітря,ecology,3c4bc347-225f-4feb-beb7-2da4e6398355,airMonitoringStations,JSON,https://data.kyivcity.gov.ua/dataset/fae21e7d-bec1-456e-9cc5-5c870212c6f1/resource/3c4bc347-225f-4feb-beb7-2da4e6398355/download/airmonitoringstations.json,already_exists,17190576,data/kyiv_raw_city_data/kyivcity/dani-otsinky-iakosti-povitria-dep-ecology/airmonitoringstations_3c4bc347-225f-4feb-beb7-2da4e6398355.json,
kyivcity,fae21e7d-bec1-456e-9cc5-5c870212c6f1,dani-otsinky-iakosti-povitria-dep-ecology,Дані оцінки якості повітря,ecology,9f75a086-58b5-4a6e-9705-889b71ef4671,airMonitoringStations_API,JSON,https://air-api.kyivcity.gov.ua/api/sensors,error,,,URLError(TimeoutError('timed out'))
kyivcity,bb0f27d3-00e2-414a-9d6e-a8b6633f8a2a,statystyka-povitrianykh-tryvoh-u-misti-kyievi-dep-municipal,Статистика повітряних тривог у місті Києві,safety,e1216fe6-7cbd-41ad-b478-85983a2e2669,airAlertState,JSON,https://kyiv.digital/open-api/air-alert/state,downloaded,222,data/kyiv_raw_city_data/kyivcity/statystyka-povitrianykh-tryvoh-u-misti-kyievi-dep-municipal/airalertstate_e1216fe6-7cbd-41ad-b478-85983a2e2669.json,
kyivcity,bb0f27d3-00e2-414a-9d6e-a8b6633f8a2a,statystyka-povitrianykh-tryvoh-u-misti-kyievi-dep-municipal,Статистика повітряних тривог у місті Києві,safety,cbf3758e-031c-42b0-a477-e731cd79b261,airAlertHistory,JSON,https://kyiv.digital/open-api/air-alert/history,downloaded,320757,data/kyiv_raw_city_data/kyivcity/statystyka-povitrianykh-tryvoh-u-misti-kyievi-dep-municipal/airalerthistory_cbf3758e-031c-42b0-a477-e731cd79b261.json,
kyivcity,bb0f27d3-00e2-414a-9d6e-a8b6633f8a2a,statystyka-povitrianykh-tryvoh-u-misti-kyievi-dep-municipal,Статистика повітряних тривог у місті Києві,safety,5e4fb8a8-f0c8-4a12-885f-192d1f0dba75,airAlert.json,JSON,https://data.kyivcity.gov.ua/dataset/bb0f27d3-00e2-414a-9d6e-a8b6633f8a2a/resource/5e4fb8a8-f0c8-4a12-885f-192d1f0dba75/download/airalerts_2026-06-22.json,downloaded,588862,data/kyiv_raw_city_data/kyivcity/statystyka-povitrianykh-tryvoh-u-misti-kyievi-dep-municipal/airalert_5e4fb8a8-f0c8-4a12-885f-192d1f0dba75.json,
kyivcity,8bca98e6-2083-4485-aebd-455fd1b07056,perelik-zaiav-shchodo-bezoplatnoi-pryvatyzatsii-zemelnykh-dilianok-hromadianamy-dep-zem-resources,Перелік заяв щодо безоплатної приватизації земельних ділянок громадянами,property,b3fa2500-f8bd-4e92-b8f0-732f9409dfb3,line.csv,CSV,https://data.kyivcity.gov.ua/uploads/versions/version_95945004_v1.1.csv,already_exists,145397,data/kyiv_raw_city_data/kyivcity/perelik-zaiav-shchodo-bezoplatnoi-pryvatyzatsii-zemelnykh-dilianok-hromadianamy-dep-zem-re/line_b3fa2500-f8bd-4e92-b8f0-732f9409dfb3.csv,
kyivcity,fa31d71e-0309-4500-9aeb-00d57e9f7fe1,pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizatsi-obolonska-rda,"Переліки нормативно-правових актів, актів індивідуальної дії (крім внутрішньоорганізаційних), прийнятих розпорядником інформації Оболонською районною в місті Києві державною адміністрацією, проекти рішень, що підлягають обговоренню, а також документ розпорядника інформації про визначення особи (осіб) відповідальних за оприлюднення відкритих даних",acts,6973d65a-3460-4b71-98c9-8ec3504ee1a0,104_legalActs.csv,CSV,https://data.kyivcity.gov.ua/uploads/versions/version_8cb001a9_v1.8.csv,already_exists,1291055,data/kyiv_raw_city_data/kyivcity/pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizatsi-obo/104_legalacts_6973d65a-3460-4b71-98c9-8ec3504ee1a0.csv,
kyivcity,8396f9b8-9b79-4b5c-b3f4-bb416d987fc8,pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizat-solomianska-rda,"Переліки нормативно-правових актів, актів індивідуальної дії (крім внутрішньоорганізаційних), прийнятих розпорядником інформації Солом'янською районною в місті Києві державною адміністрацією, проекти рішень, що підлягають обговоренню, а також документ розпорядника інформації про визначення особи (осіб) відповідальних за оприлюднення відкритих даних",acts,54d72a20-f143-4e5f-98ef-51de99df6cd5,108_legalActs.csv,CSV,https://data.kyivcity.gov.ua/dataset/8396f9b8-9b79-4b5c-b3f4-bb416d987fc8/resource/54d72a20-f143-4e5f-98ef-51de99df6cd5/download/108_legalacts.csv,already_exists,970332,data/kyiv_raw_city_data/kyivcity/pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizat-solom/108_legalacts_54d72a20-f143-4e5f-98ef-51de99df6cd5.csv,
kyivcity,36267d74-8f0a-48c5-9f85-5cf2a0be0718,dani-pro-rozmishchennia-tymchasovykh-sporud-dlia-provadzhennia-pidpryiemnytskoi-dii-dep-architecture,Дані про розміщення тимчасових споруд для провадження підприємницької діяльності,trade,22368b91-c002-4a7c-83dd-38f52ec9a3a5,KyivProzoro_temporaryConstruction_leased,GeoJSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/%D0%A2%D0%BE%D1%80%D0%B3%D1%96%D0%B2%D0%BB%D1%8F/Prozorro_public/FeatureServer/2/query?where=type_object+%3D+%27%D0%A2%D0%A1+%28%D0%9C%D0%90%D0%A4%29%27+OR+type_object+%3D+%27%D0%9F%D0%BE%D1%88%D1%82%D0%BE%D0%BC%D0%B0%D1%82%27&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&defaultSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&maxAllowableOffset=&geometryPrecision=&outSR=4326&havingClause=&gdbVersion=&historicMoment=&returnDistinctValues=false&returnIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&multipatchOption=xyFootprint&resultOffset=&resultRecordCount=&returnTrueCurves=false&returnExceededLimitFeatures=false&quantizationParameters=&returnCentroid=false&timeReferenceUnknownClient=false&maxRecordCountFactor=&sqlFormat=none&resultType=&featureEncoding=esriDefault&datumTransformation=&cacheHint=false&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,36267d74-8f0a-48c5-9f85-5cf2a0be0718,dani-pro-rozmishchennia-tymchasovykh-sporud-dlia-provadzhennia-pidpryiemnytskoi-dii-dep-architecture,Дані про розміщення тимчасових споруд для провадження підприємницької діяльності,trade,06bd029d-e059-430f-bd2c-631cd9140bb7,KyivProzoro_temporaryConstruction_auctioned,GeoJSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/%D0%A2%D0%BE%D1%80%D0%B3%D1%96%D0%B2%D0%BB%D1%8F/Prozorro_public/FeatureServer/1/query?where=type_object+%3D+%27%D0%A2%D0%A1+%28%D0%9C%D0%90%D0%A4%29%27+OR+type_object+%3D+%27%D0%9F%D0%BE%D1%88%D1%82%D0%BE%D0%BC%D0%B0%D1%82%27&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&defaultSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&maxAllowableOffset=&geometryPrecision=&outSR=4326&havingClause=&gdbVersion=&historicMoment=&returnDistinctValues=false&returnIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&multipatchOption=xyFootprint&resultOffset=&resultRecordCount=&returnTrueCurves=false&returnExceededLimitFeatures=false&quantizationParameters=&returnCentroid=false&timeReferenceUnknownClient=false&maxRecordCountFactor=&sqlFormat=none&resultType=&featureEncoding=esriDefault&datumTransformation=&cacheHint=false&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,36267d74-8f0a-48c5-9f85-5cf2a0be0718,dani-pro-rozmishchennia-tymchasovykh-sporud-dlia-provadzhennia-pidpryiemnytskoi-dii-dep-architecture,Дані про розміщення тимчасових споруд для провадження підприємницької діяльності,trade,4bba116b-17ab-4eab-9793-ba5549b020cb,KyivProzoro_temporaryConstruction_free,GeoJSON,https://gisserver-stage.kyivcity.gov.ua/mayno/rest/services/%D0%A2%D0%BE%D1%80%D0%B3%D1%96%D0%B2%D0%BB%D1%8F/Prozorro_public/FeatureServer/0/query?where=type_object+%3D+%27%D0%A2%D0%A1+%28%D0%9C%D0%90%D0%A4%29%27+OR+type_object+%3D+%27%D0%9F%D0%BE%D1%88%D1%82%D0%BE%D0%BC%D0%B0%D1%82%27&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&defaultSR=&spatialRel=esriSpatialRelIntersects&distance=&units=esriSRUnit_Foot&relationParam=&outFields=*&returnGeometry=true&maxAllowableOffset=&geometryPrecision=&outSR=4326&havingClause=&gdbVersion=&historicMoment=&returnDistinctValues=false&returnIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&multipatchOption=xyFootprint&resultOffset=&resultRecordCount=&returnTrueCurves=false&returnExceededLimitFeatures=false&quantizationParameters=&returnCentroid=false&timeReferenceUnknownClient=false&maxRecordCountFactor=&sqlFormat=none&resultType=&featureEncoding=esriDefault&datumTransformation=&cacheHint=false&f=geojson,error,,,<HTTPError 404: 'Not Found'>
kyivcity,36267d74-8f0a-48c5-9f85-5cf2a0be0718,dani-pro-rozmishchennia-tymchasovykh-sporud-dlia-provadzhennia-pidpryiemnytskoi-dii-dep-architecture,Дані про розміщення тимчасових споруд для провадження підприємницької діяльності,trade,17429bd2-1f15-46af-912a-898a559997bd,temporaryConstruction_participationAgreement.csv,CSV,https://data.kyivcity.gov.ua/dataset/36267d74-8f0a-48c5-9f85-5cf2a0be0718/resource/17429bd2-1f15-46af-912a-898a559997bd/download/temporaryconstruction_participationagreement.csv,downloaded,1275676,data/kyiv_raw_city_data/kyivcity/dani-pro-rozmishchennia-tymchasovykh-sporud-dlia-provadzhennia-pidpryiemnytskoi-dii-dep-ar/temporaryconstruction_participationagreement_17429bd2-1f15-46af-912a-898a559997bd.csv,
kyivcity,36267d74-8f0a-48c5-9f85-5cf2a0be0718,dani-pro-rozmishchennia-tymchasovykh-sporud-dlia-provadzhennia-pidpryiemnytskoi-dii-dep-architecture,Дані про розміщення тимчасових споруд для провадження підприємницької діяльності,trade,e6d85d9a-b6ee-411c-ae55-c2f91685a45c,temporaryConstruction_passportBased.csv,CSV,https://data.kyivcity.gov.ua/dataset/36267d74-8f0a-48c5-9f85-5cf2a0be0718/resource/e6d85d9a-b6ee-411c-ae55-c2f91685a45c/download/temporaryconstruction_passportbased.csv,downloaded,1907389,data/kyiv_raw_city_data/kyivcity/dani-pro-rozmishchennia-tymchasovykh-sporud-dlia-provadzhennia-pidpryiemnytskoi-dii-dep-ar/temporaryconstruction_passportbased_e6d85d9a-b6ee-411c-ae55-c2f91685a45c.csv,
kyivcity,0e29da39-ffa1-4574-be9e-9287f51fed1f,pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizat-holosiivska-rda,"Переліки нормативно-правових актів, актів індивідуальної дії (крім внутрішньоорганізаційних), прийнятих розпорядником інформації Голосіївською районною в місті Києві державною адміністрацією, проекти рішень, що підлягають обговоренню, а також документ розпорядника інформації про визначення особи (осіб) відповідальних за оприлюднення відкритих даних",acts,461e479f-e2cc-47aa-a502-9247dea9329b,100_legalActs.csv,CSV,https://data.kyivcity.gov.ua/uploads/versions/version_81f2dd63_v1.8.csv,already_exists,1943841,data/kyiv_raw_city_data/kyivcity/pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizat-holos/100_legalacts_461e479f-e2cc-47aa-a502-9247dea9329b.csv,
kyivcity,0e29da39-ffa1-4574-be9e-9287f51fed1f,pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizat-holosiivska-rda,"Переліки нормативно-правових актів, актів індивідуальної дії (крім внутрішньоорганізаційних), прийнятих розпорядником інформації Голосіївською районною в місті Києві державною адміністрацією, проекти рішень, що підлягають обговоренню, а також документ розпорядника інформації про визначення особи (осіб) відповідальних за оприлюднення відкритих даних",acts,668b2335-8cbf-4a2d-86b5-f2920ae367a3,100_projects.csv,CSV,https://data.kyivcity.gov.ua/uploads/versions/version_4fd8d77b_v1.1.csv,already_exists,26509,data/kyiv_raw_city_data/kyivcity/pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizat-holos/100_projects_668b2335-8cbf-4a2d-86b5-f2920ae367a3.csv,
kyivcity,af0d73b3-2a50-477d-abb1-eb8245a897b7,pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizatsii-podilska-rda,"Переліки нормативно-правових актів, актів індивідуальної дії (крім внутрішньоорганізаційних), прийнятих розпорядником інформації Подільською районною в місті Києві державною адміністрацією, проекти рішень, що підлягають обговоренню, а також документ розпорядника інформації про визначення особи (осіб) відповідальних за оприлюднення відкритих даних",acts,1752f84b-222a-442f-8882-dc4910cc1e2e,106_legalActs.csv,CSV,https://data.kyivcity.gov.ua/uploads/versions/version_52f17fc9_v1.8.csv,already_exists,1271251,data/kyiv_raw_city_data/kyivcity/pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizatsii-po/106_legalacts_1752f84b-222a-442f-8882-dc4910cc1e2e.csv,
