uid,type,title,acceptedDate,number,issuedDate,validFrom,status,publisherName,publisherId,text,url,registrationNumber,registrationDate,registratorName,registratorId
2025-47,Розпорядження міського голови,Про присудження стипендії Київського міського голови видатним діячам фізичної культури і спорту міста Києва у 2025 році,2025-03-14,194,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_provedennya_vesnyanogo_dvomisyachnika_z_blagoustroyu_ozelenennya_ta_polipshennya_sanitarnogo_stanu_mista_kiyeva_u_2025_rotsi/,null,null,null,null
2025-48,Розпорядження міського голови,Про звільнення Шарія В.В.,2025-03-17,199,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_prisudzhennya_stipendi_kivskogo_miskogo_golovi_vidatnim_diyacham_fizichno_kulturi_i_sportu_mista_kiyeva_u_2025_rotsi/,null,null,null,null
2025-49,Розпорядження міського голови,Про присудження стипендії Київського міського голови видатним спортсменам міста Києва у 2025 році,2025-03-18,202,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zvilnennya_shariya_vv/,null,null,null,null
2025-50,Розпорядження міського голови,Про внесення змін до структури апарату виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-03-18,203,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_prisudzhennya_stipendi_kivskogo_miskogo_golovi_vidatnim_sportsmenam_mista_kiyeva_u_2025_rotsi/,null,null,null,null
2025-51,Розпорядження міського голови,Про закінчення опалювального періоду 2024/2025 року в місті Києві,2025-03-24,206,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_strukturi_aparatu_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1022186/,null,null,null,null
2025-52,Розпорядження міського голови,Про проведення 03 квітня 2025 року пленарного засідання V сесії Київської міської ради IX скликання,2025-03-24,208,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zakinchennya_opalyuvalnogo_periodu_20242025_roku_v_misti_kiyevi/,null,null,null,null
2025-53,Розпорядження міського голови,"Про підготовку та проведення інвестиційного конкурсу щодо інвестиційного проєкту «Будівництво центру розвитку для дітей та юнацтва на вул. Олени Теліги, 15-А у Шевченківському районі»",2025-03-25,219,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_provedennya_03_kvitnya_2025_roku_plenarnogo_zasidannya_V_sesi_kivsko_misko_radi_IX_sklikannya/,null,null,null,null
2025-54,Розпорядження міського голови,"Про надання безповоротної фінансової допомоги за березень 2025 року працівникам закладів охорони здоров'я – комунальних некомерційних підприємств, що засновані на комунальній власності територіальної громади міста Києва",2025-03-25,220,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_pidgotovku_ta_provedennya_investitsiynogo_konkursu_schodo_investitsiynogo_proyektu_budivnitstvo_tsentru_rozvitku_dlya_ditey_ta_yunatstva_na_vul_oleni_teligi_15-a_u_shevchenkivskomu_rayoni/,null,null,null,null
2025-55,Розпорядження міського голови,Про вирішення фінансових питань,2025-03-25,225,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_nadannya_bezpovorotno_finansovo_dopomogi_za_berezen_2025_roku_pratsivnikam_zakladiv_okhoroni_zdorovya__komunalnikh_nekomertsiynikh_pidpriyemstv_scho_zasnovani_na_komunalniy_vlasnosti_teritorialno_gromadi_mista_kiyeva/,null,null,null,null
2025-56,Розпорядження міського голови,Про вирішення фінансових питань,2025-03-25,226,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_virishennya_finansovikh_pitan_1022513/,null,null,null,null
2025-57,Розпорядження міського голови,Про затвердження передавального акта Комунального некомерційного підприємства «Київська міська клінічна лікарня № 17» виконавчого органу Київської міської ради (Київської міської державної адміністрації) (ідентифікаційний код 03319759),2025-03-26,229,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_virishennya_finansovikh_pitan_1022515/,null,null,null,null
2025-58,Розпорядження міського голови,Про утворення організаційного комітету мистецької премії «Київ»,2025-03-26,231,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zatverdzhennya_peredavalnogo_akta_komunalnogo_nekomertsiynogo_pidpriyemstva_kivska_miska_klinichna_likarnya__17_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_identifikatsiyniy_kod_03319759/,null,null,null,null
2025-59,Розпорядження міського голови,Про звільнення Магалова А. М.,2025-03-26,234,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_utvorennya_organizatsiynogo_komitetu_mistetsko_premi_kiv_1022519/,null,null,null,null
2025-60,Розпорядження міського голови,Про затвердження передавального акта Комунального некомерційного підприємства «Київська міська клінічна лікарня № 11» виконавчого органу Київської міської ради (Київської міської державної адміністрації) (ідентифікаційний код 01110765),2025-03-26,235,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zvilnennya_magalova_a_m/,null,null,null,null
2025-61,Розпорядження міського голови,Про тимчасову заборону руху транспортних засобів та пішоходів із зайняттям проїзної частини та тротуару на ділянці просп. Європейського Союзу від просп. Василя Порика до просп. Свободи у зв'язку з виконанням будівельних робіт,2025-03-27,237,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zatverdzhennya_peredavalnogo_akta_komunalnogo_nekomertsiynogo_pidpriyemstva_kivska_miska_klinichna_likarnya__11_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_identifikatsiyniy_kod_01110765/,null,null,null,null
2025-62,Розпорядження міського голови,Про організацію перевезень пасажирів до міських кладовищ у поминальні дні у 2025 році,2025-03-27,238,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_timchasovu_zaboronu_rukhu_transportnikh_zasobiv_ta_pishokhodiv_iz_zaynyattyam_prozno_chastini_ta_trotuaru_na_dilyantsi_prosp_yevropeyskogo_soyuzu_vid_prosp_vasilya_porika_do_prosp_svobodi_u_zvyazku_z_vikonannyam_budivelnikh_robit/,null,null,null,null
2025-63,Розпорядження міського голови,Про звільнення Долинського І. М.,2025-03-28,240,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_organizatsiyu_perevezen_pasazhiriv_do_miskikh_kladovisch_u_pominalni_dni_u_2025_rotsi/,null,null,null,null
2025-64,Розпорядження міського голови,Про звільнення Козловської С. С.,2025-03-28,241,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zvilnennya_dolinskogo_i_m/,null,null,null,null
2025-65,Розпорядження міського голови,"Про затвердження Плану реалізації у місті Києві Стратегії ветеранської політики на період до 2030 року, затвердженої розпорядженням Кабінету Міністрів України від 29 листопада 2024 року №1209-р",2025-03-31,247,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zvilnennya_kozlovsko_s_s/,null,null,null,null
2025-66,Розпорядження міського голови,Про оголошення Дня жалоби за загиблими від російської атаки по місту Кривий Ріг,2025-04-06,257,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zatverdzhennya_planu_realizatsi_u_misti_kiyevi_strategi_veteransko_politiki_na_period_do_2030_roku_zatverdzheno_rozporyadzhennyam_kabinetu_ministriv_ukrani_vid_29_listopada_2024_roku_1209-r/,null,null,null,null
2025-67,Розпорядження міського голови,Про проведення 08 квітня 2025 року пленарного засідання V сесії Київської міської ради IX скликання,2025-04-07,260,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_ogoloshennya_dnya_zhalobi_za_zagiblimi_vid_rosiysko_ataki_po_mistu_kriviy_rig/,null,null,null,null
2025-68,Розпорядження міського голови,Про призначення Феськова І. В.,2025-04-08,265,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_provedennya_08_kvitnya_2025_roku_plenarnogo_zasidannya_V_sesi_kivsko_misko_radi_IX_sklikannya/,null,null,null,null
2025-69,Розпорядження міського голови,"Про визнання таким, що втратило чинність, розпорядження Київського міського голови від 30 грудня 2022 року № 828",2025-04-08,266,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_priznachennya_feskova_i_v/,null,null,null,null
2025-70,Розпорядження міського голови,Про підготовку проєкту міської цільової програми «Громадське здоров'я» на 2026-2028 роки,2025-04-08,271,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_viznannya_takim_scho_vtratilo_chinnist_rozporyadzhennya_kivskogo_miskogo_golovi_vid_30_grudnya_2022_roku__828/,null,null,null,null
2025-71,Розпорядження міського голови,Про звільнення Бондаренка В.В.,2025-04-08,272,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_pidgotovku_proyektu_misko_tsilovo_programi_gromadske_zdorovya_na_2026-2028_roki/,null,null,null,null
2025-72,Розпорядження міського голови,"Про заходи щодо підготовки міських лісів до пожежонебезпечного періоду 2025 року, захисту їх від пожеж та підвищення рівні протипожежної охорони",2025-04-09,276,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zvilnennya_bondarenka_vv/,null,null,null,null
2025-73,Розпорядження міського голови,Про звільнення Нестеренка О. М.,2025-04-14,281,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zakhodi_schodo_pidgotovki_miskikh_lisiv_do_pozhezhonebezpechnogo_periodu_2025_roku_zakhistu_kh_vid_pozhezh_ta_pidvischennya_rivni_protipozhezhno_okhoroni/,null,null,null,null
2025-74,Розпорядження міського голови,Про звільнення Погребного В. П.,2025-04-14,282,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zvilnennya_nesterenka_o_m/,null,null,null,null
2025-75,Розпорядження міського голови,"Про внесення змін до Порядку підготовки, погодження та видання розпоряджень Київського міського голови",2025-04-14,283,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zvilnennya_pogrebnogo_v_p/,null,null,null,null
2025-76,Розпорядження міського голови,Про внесення змін до складу Комісії з питань найменувань,2025-04-16,289,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_poryadku_pidgotovki_pogodzhennya_ta_vidannya_rozporyadzhen_kivskogo_miskogo_golovi_1023503/,null,null,null,null
2025-77,Розпорядження міського голови,Про внесення змін до розпорядження Київського міського голови від 27 грудня 2024 року № 1302,2025-04-17,296,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_skladu_komisi_z_pitan_naymenuvan_1023505/,null,null,null,null
2025-78,Розпорядження міського голови,"Про внесення змін до складу комісії з проведення весняного двомісячника з благоустрою, озеленення та поліпшення санітарного стану міста Києва у 2025 році",2025-04-22,306,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_rozporyadzhennya_kivskogo_miskogo_golovi_vid_27_grudnya_2024_roku__1302/,null,null,null,null
2025-79,Розпорядження міського голови,Про оголошення Для жалоби за загиблими від російської атаки по місту Києву,2025-04-24,310,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_skladu_komisi_z_provedennya_vesnyanogo_dvomisyachnika_z_blagoustroyu_ozelenennya_ta_polipshennya_sanitarnogo_stanu_mista_kiyeva_u_2025_rotsi/,null,null,null,null
2025-80,Розпорядження міського голови,Про внесення змін до розпорядження Київського міського голови від 27 лютого 2025 року № 136,2025-04-25,317,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_ogoloshennya_dlya_zhalobi_za_zagiblimi_vid_rosiysko_ataki_po_mistu_kiyevu/,null,null,null,null
2025-81,Розпорядження міського голови,"Про визнання таким, що втратило чинність, розпорядження Київського міського голови від 07 грудня 2020 року № 790",2025-05-02,327,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_rozporyadzhennya_kivskogo_miskogo_golovi_vid_27_lyutogo_2025_roku__136/,null,null,null,null
2025-82,Розпорядження міського голови,"Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 15 квітня 2025 року № 47/10514 «Про реорганізацію комунального некомерційного підприємства «Центр спортивної медицини міста Києва»",2025-05-02,334,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_viznannya_takim_scho_vtratilo_chinnist_rozporyadzhennya_kivskogo_miskogo_golovi_vid_07_grudnya_2020_roku__790/,null,null,null,null
2025-83,Розпорядження міського голови,"Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 15 квітня 2025 року № 44/10511 «Про реорганізацію Комунального некомерційного підприємства «Київська міська клінічна лікарня № 9» виконавчого органу Київської міської ради (Київської міської державної адміністрації)»",2025-05-02,335,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_organizatsiyno-pravovi_zakhodi_povyazani_z_vikonannyam_rishennya_kivsko_misko_radi_vid_15_kvitnya_2025_roku__4710514_pro_reorganizatsiyu_komunalnogo_nekomertsiynogo_pidpriyemstva_tsentr_sportivno_meditsini_mista_kiyeva/,null,null,null,null
2025-84,Розпорядження міського голови,"Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 15 квітня 2025 року № 45/10512 «Про реорганізацію комунального некомерційного підприємства «Київська міська дитяча клінічна туберкульозна лікарня» виконавчого органу Київської міської ради (Київської міської державної адміністрації)»",2025-05-02,336,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_organizatsiyno-pravovi_zakhodi_povyazani_z_vikonannyam_rishennya_kivsko_misko_radi_vid_15_kvitnya_2025_roku__4410511_pro_reorganizatsiyu_komunalnogo_nekomertsiynogo_pidpriyemstva_kivska_miska_klinichna_likarnya__9_vikonavchogo_organu_kivsko_misko_radi/,null,null,null,null
2025-85,Розпорядження міського голови,"Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 15 квітня 2025 року № 46/10513 «Про реорганізацію Комунального некомерційного підприємства «Київський міський центр радіаційного захисту населення міста Києва від наслідків Чорнобильської катастрофи виконавчого органу Київської міської ради (Київської міської державної адміністрації)»",2025-05-02,337,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_organizatsiyno-pravovi_zakhodi_povyazani_z_vikonannyam_rishennya_kivsko_misko_radi_vid_15_kvitnya_2025_roku__4510512_pro_reorganizatsiyu_komunalnogo_nekomertsiynogo_pidpriyemstva_kivska_miska_dityacha_klinichna_tuberkulozna_likarnya_vikonavchogo_organ/,null,null,null,null
2025-86,Розпорядження міського голови,Про затвердження змін до деяких розпоряджень Київського міського голови,2025-05-02,338,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_organizatsiyno-pravovi_zakhodi_povyazani_z_vikonannyam_rishennya_kivsko_misko_radi_vid_15_kvitnya_2025_roku__4610513_pro_reorganizatsiyu_komunalnogo_nekomertsiynogo_pidpriyemstva_kivskiy_miskiy_tsentr_radiatsiynogo_zakhistu_naselennya_mista_kiyeva_vid/,null,null,null,null
2025-87,Розпорядження міського голови,Про покладання обов'язків начальника комунального підприємства Київської міської ради «Київське міське бюро технічної інвентаризації»,2025-05-05,342,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zatverdzhennya_zmin_do_deyakikh_rozporyadzhen_kivskogo_miskogo_golovi/,null,null,null,null
2025-88,Розпорядження міського голови,Про внесення змін до структури Департаменту молоді та спорту виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-05-05,343,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_pokladannya_obovyazkiv_nachalnika_komunalnogo_pidpriyemstva_kivsko_misko_radi_kivske_miske_byuro_tekhnichno_inventarizatsi/,null,null,null,null
2025-89,Розпорядження міського голови,Про внесення змін до структури Департаменту економіки та інвестицій виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-05-05,344,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_strukturi_departamentu_molodi_ta_sportu_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1024378/,null,null,null,null
2025-90,Розпорядження міського голови,"Про внесення змін до розпорядження Київського міського голови від 07 грудня 2020 року № 789 «Про надання права підпису платіжних, розрахункових та інших документів»",2025-05-06,346,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_strukturi_departamentu_ekonomiki_ta_investitsiy_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1024380/,null,null,null,null
2025-91,Розпорядження міського голови,"Про внесення змін до Переліку окремих елементів благоустрою комунальної власності для розміщення на них тимчасових споруд торговельного, побутового, соціально-культурного чи іншого призначення, засобів пересувної дрібнороздрібної торговельної мережі, станцій зарядки електромобілів, платіжних пристроїв, автоматів з продажу товарів (послуг), вендингових автоматів, поштоматів",2025-05-07,352,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_rozporyadzhennya_kivskogo_miskogo_golovi_vid_07_grudnya_2020_roku__789_pro_nadannya_prava_pidpisu_platizhnikh_rozrakhunkovikh_ta_inshikh_dokumentiv/,null,null,null,null
2025-92,Розпорядження міського голови,Про надання одноразової адресної матеріальної допомоги окремим категоріям соціально незахищених верств населення з нагоди відзначення Дня Києва у 2025 році,2025-05-12,363,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_pereliku_okremikh_elementiv_blagoustroyu_komunalno_vlasnosti_dlya_rozmischennya_na_nikh_timchasovikh_sporud_torgovelnogo_pobutovogo_sotsialno-kulturnogo_chi_inshogo_priznachennya_zasobiv_peresuvno_dribnorozdribno_torgovelno_m_1024611/,null,null,null,null
2025-93,Розпорядження міського голови,Про внесення змін до персонального складу ліквідаційної комісії Комунального підприємства виконавчого органу Київської міської ради (Київської міської державної адміністрації) «Київський центр розвитку міського середовища»,2025-05-12,364,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_nadannya_odnorazovo_adresno_materialno_dopomogi_okremim__kategoriyam_sotsialno_nezakhischenikh_verstv_naselennya_z_nagodi_vidznachennya_dnya_kiyeva_u_2025_rotsi/,null,null,null,null
2025-94,Розпорядження міського голови,Про звільнення Сабурова С. П.,2025-05-15,376,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_personalnogo_skladu_likvidatsiyno_komisi_komunalnogo_pidpriyemstva_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_kivskiy_tsentr_rozvitku_miskogo_seredovischa/,null,null,null,null
2025-95,Розпорядження міського голови,Про внесення змін до пункту 2 розпорядження Київського міського голови від 02 липня 2024 року № 581,2025-05-15,378,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zvilnennya_saburova_s_p/,null,null,null,null
2025-96,Розпорядження міського голови,Про затвердження лауреатів мистецької премії «Київ»,2025-05-15,379,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_punktu_2_rozporyadzhennya_kivskogo_miskogo_golovi_vid_02_lipnya_2024_roku__581/,null,null,null,null
2025-97,Розпорядження міського голови,Про внесення змін до складу робочої групи щодо створення умов для розвитку підприємництва для ветеранів війни,2025-05-15,380,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zatverdzhennya_laureativ_mistetsko_premi_kiv_1025194/,null,null,null,null
2025-98,Розпорядження міського голови,Про затвердження Плану заходів на 2025 – 2026 роки з реалізації Національної стратегії із створення безбар'єрного простору в Україні на період до 2030 року у м. Києві,2025-05-20,394,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_skladu_robocho_grupi_schodo_stvorennya_umov_dlya_rozvitku_pidpriyemnitstva_dlya_veteraniv_viyni/,null,null,null,null
2025-99,Розпорядження міського голови,Про затвердження передавального акта Комунального некомерційного підприємства «Київська міська наркологічна клінічна лікарня «Соціотерапія» виконавчого органу Київської міської ради (Київської міської державної адміністрації) (ідентифікаційний код 05496862),2025-05-22,399,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zatverdzhennya_planu_zakhodiv_na_2025__2026_roki_z_realizatsi_natsionalno_strategi_iz_stvorennya_bezbaryernogo_prostoru_v_ukrani_na_period_do_2030_roku_u_m_kiyevi/,null,null,null,null
2025-100,Розпорядження міського голови,Про затвердження передавального акта Комунального некомерційного підприємства «Київський міський пологовий будинок №2» виконавчого органу Київської міської ради (Київської міської державної адміністрації) (ідентифікаційний код 05496780),2025-05-22,400,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zatverdzhennya_peredavalnogo_akta_komunalnogo_nekomertsiynogo_pidpriyemstva_kivska_miska_narkologichna_klinichna_likarnya_sotsioterapiya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_identifikatsiyniy_kod_05496862/,null,null,null,null
2025-101,Розпорядження міського голови,Про надання одноразової адресної матеріальної допомоги окремим категоріям населення міста Києва з нагоди Дня захисту дітей у 2025 році,2025-05-23,401,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zatverdzhennya_peredavalnogo_akta_komunalnogo_nekomertsiynogo_pidpriyemstva_kivskiy_miskiy_pologoviy_budinok_2_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_identifikatsiyniy_kod_05496780/,null,null,null,null
2025-102,Розпорядження міського голови,Про питання оплати праці в секретаріаті Київської міської ради,2025-05-26,406,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_nadannya_odnorazovo_adresno_materialno_dopomogi_okremim_kategoriyam_naselennya_mista_kiyeva_z_nagodi_dnya_zakhistu_ditey_u_2025_rotsi/,null,null,null,null
2025-103,Розпорядження міського голови,Про виконання обов'язків директора Департаменту муніципальної безпеки виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-05-28,416,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_pitannya_oplati_pratsi_v_sekretariati_kivsko_misko_radi_1025615/,null,null,null,null
2025-104,Розпорядження міського голови,Про структуру секретаріату Київської міської ради,2025-05-28,418,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vikonannya_obovyazkiv_direktora_departamentu_munitsipalno_bezpeki_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi/,null,null,null,null
2025-105,Розпорядження міського голови,Про звільнення Возного О. І.,2025-05-28,419,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_strukturu_sekretariatu_kivsko_misko_radi_1025728/,null,null,null,null
2025-106,Розпорядження міського голови,Про надання безповоротної фінансової допомоги за квітень і травень 2025 року працівникам закладів охорони здоров'я комунальній власності територіальної громади міста Києва,2025-05-29,422,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zvilnennya_voznogo_o_i/,null,null,null,null
2025-107,Розпорядження міського голови,Про внесення змін до пункту 3 розпорядження Київського міського голови від 09.05.2023 № 374,2025-05-29,423,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_nadannya_bezpovorotno_finansovo_dopomogi_za_kviten_i_traven_2025_roku_pratsivnikam_zakladiv_okhoroni_zdorovya_komunalniy_vlasnosti_teritorialno_gromadi_mista_kiyeva/,null,null,null,null
2025-108,Розпорядження міського голови,Про присудження премії Київського міського голови за особливі досягнення молоді у розбудові столиці України – міста-героя Києва у 2025 році,2025-05-29,424,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_punktu_3_rozporyadzhennya_kivskogo_miskogo_golovi_vid_09052023__374/,null,null,null,null
2025-109,Розпорядження міського голови,"Про утворення конкурсної комісії з розгляду, відбору та висунення кандидатів/кандидаток на персональні стипендії Київської міської ради для призерів/призерок олімпіад, конкурсів і турнірів із навчальних предметів у 2025 році",2025-05-29,425,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_prisudzhennya_premi_kivskogo_miskogo_golovi_za_osoblivi_dosyagnennya_molodi_u_rozbudovi_stolitsi_ukrani__mista-geroya_kiyeva_u_2025_rotsi/,null,null,null,null
2025-110,Розпорядження міського голови,Про затвердження передавального акта Комунального підприємства «ВАТУТІНСЬКІНВЕСТБУД» (ідентифікаційний код 30977943),2025-05-29,426,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_utvorennya_konkursno_komisi_z_rozglyadu_vidboru_ta_visunennya_kandidativkandidatok_na_personalni_stipendi_kivsko_misko_radi_dlya_prizerivprizerok_olimpiad_konkursiv_i_turniriv_iz_navchalnikh_predmetiv_u_2025_rotsi/,null,null,null,null
2025-111,Розпорядження міського голови,Про звільнення Світлого Р. В.,2025-05-30,429,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zatverdzhennya_peredavalnogo_akta_komunalnogo_pidpriyemstva_vatutinskinvestbud_identifikatsiyniy_kod_30977943/,null,null,null,null
2025-112,Розпорядження міського голови,Про виконання обов'язків директора Департаменту соціальної та ветеранської політики виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-05-30,434,null,null,Чинний,Київська міська державна адміністрація,00022527,null,null,null,null,null,null
2025-113,Розпорядження міського голови,Про виконання обов'язків директора Департаменту захисту довкілля та адаптації до зміни клімату виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-05-30,436,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vikonannya_obovyazkiv_direktora_departamentu_sotsialno_ta_veteransko_politiki_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi/,null,null,null,null
2025-114,Розпорядження міського голови,Про виконання обов'язків директора комунального підприємства з утримання та експлуатації житлового фонду спеціального призначення «Спецжитлофонд»,2025-05-30,437,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vikonannya_obovyazkiv_direktora_departamentu_zakhistu_dovkillya_ta_adaptatsi_do_zmini_klimatu_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi/,null,null,null,null
