uid,type,title,acceptedDate,number,issuedDate,validFrom,status,publisherName,publisherId,text,url,registrationNumber,registrationDate,registratorName,registratorId
2025-59,Розпорядження КМДА,"Про визнання таким, що втратило чинність, розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 22 березня 2021 року № 645",2025-09-24,56,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_viznannya_takim_scho_vtratilo_chinnist_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid__22_bereznya_2021_roku/,null,null,null,null
2025-60,Розпорядження КМДА,"Про перерозподіл видатків бюджету міста Києва, передбачених Голосіївській районній в місті Києві державній адміністрації на 2025 рік",2025-09-25,57,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_pererozpodil_vidatkiv_byudzhetu_mista_kiyeva_peredbachenikh_golosivskiy_rayonniy_v_misti_kiyevi_derzhavniy_administratsi_na_2025_rik/,null,null,null,null
2025-61,Розпорядження КМДА,"Про перерозподіл видатків бюджету міста Києва, передбачених Святошинській районній в місті Києві державній адміністрації на 2025 рік",2025-09-30,58,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_pererozpodil_vidatkiv_byudzhetu_mista_kiyeva_peredbachenikh_svyatoshinskiy_rayonniy_v_misti_kiyevi_derzhavniy_administratsi_na_2025_rik/,null,null,null,null
2025-62,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, виробництво теплової енергії, транспортування теплової енергії, постачання теплової енергії, послугу з постачання теплової енергії ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ПЕРШИЙ УКРАЇНСЬКИЙ ЕКСПЕРТНИЙ ЦЕНТР» для населення та інших споживачів",2025-10-01,59,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifiv_na_teplovu_energiyu_virobnitstvo_teplovo_energi_transportuvannya_teplovo_energi_postachannya_teplovo_energi_poslugu_z_postachanny/,null,null,null,null
2025-63,Розпорядження КМДА,"Про перерозподіл видатків бюджету міста Києва, передбачених Департаменту освіти і науки виконавчого органу Київської міської ради (Київської міської державної адміністрації) на 2025 рік",2025-10-02,60,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_pererozpodil_vidatkiv_byudzhetu_mista_kiyeva_peredbachenikh_departamentu_osviti_i_nauki_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administra/,null,null,null,null
2025-64,Розпорядження КМДА,Про теплозабезпечення об'єктів соціальної сфери в опалювальному періоді 2025/2026 років у місті Києві,2025-10-02,61,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_teplozabezpechennya_obyektiv_sotsialno_sferi_v_opalyuvalnomu_periodi_20252026_rokiv_u_misti_kiyevi/,null,null,null,null
2025-65,Розпорядження КМДА,Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 18 березня 2010 року № 151,2025-10-08,62,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_18_bereznya_2010_roku__151/,null,null,null,null
2025-66,Розпорядження КМДА,Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 05 липня 2016 року № 503,2025-10-08,63,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_05_lipnya_2016_roku__503_1033185/,null,null,null,null
2025-67,Розпорядження КМДА,"Про визнання такими, що втратили чинність, деяких розпоряджень Київської міської державної адміністрації та виконавчого органу Київської міської ради (Київської міської державної адміністрації)",2025-10-08,64,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_viznannya_takimi_scho_vtratili_chinnist_deyakikh_rozporyadzhen_kivsko_misko_derzhavno_administratsi_ta_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzh/,null,null,null,null
2025-68,Розпорядження КМДА,Про уповноваження директора Департаменту промисловості та розвитку підприємництва виконавчого органу Київської міської ради (Київської міської державної адміністрації) на підписання договору про надання доступу до інтегрованої автоматизованої системи державного нагляду (контролю) від імені виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-10-13,65,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1034344/,null,null,null,null
2025-69,Розпорядження КМДА,Про внесення змін до посадового складу Київської міської комісії з визначення даних про заробітну плату працівників за роботу в зоні відчуження в 1986 – 1990 роках,2025-10-13,66,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_posadovogo_skladu_kivsko_misko_komisi_z_viznachennya_danikh_pro_zarobitnu_platu_pratsivnikiv_za_robotu_v_zoni_vidchuzhennya_v_1986__1990_roka/,null,null,null,null
2025-70,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, виробництво теплової енергії, постачання теплової енергії, послуги з постачання теплової енергії і постачання гарячої води ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КЕРУЮЧА КОМПАНІЯ «СТАТУС» для населення та інших споживачів",2025-10-14,67,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1033806/,null,null,null,null
2025-71,Розпорядження КМДА,"Про внесення змін до базових рівнів споживання теплової енергії та електричної енергії об'єктами енергосервісу, які перебувають у комунальній власності територіальної громади міста Києва",2025-10-16,68,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1033760/,null,null,null,null
2025-73,Розпорядження КМДА,Про схвалення проєкту рішення Київської міської ради «Про внесення змін до рішення Київської міської ради від 05 грудня 2024 року № 426/10234 «Про бюджет міста Києва на 2025 рік»,2025-10-20,69,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1034349/,null,null,null,null
2025-75,Розпорядження КМДА,Про відведення секторів для почесних поховань загиблих (померлих) Захисників та Захисниць України на Міському та Лісовому кладовищах,2025-10-21,70,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vidvedennya_sektoriv_dlya_pochesnikh_pokhovan_zagiblikh_pomerlikh_zakhisnikiv_ta_zakhisnits_ukrani_na_miskomu_ta_lisovomu_kladovischakh/,null,null,null,null
2025-77,Розпорядження КМДА,Про затвердження Програми технічного розвитку Київського метрополітену на 2025 рік,2025-10-21,71,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_zatverdzhennya_programi_tekhnichnogo_rozvitku_kivskogo_metropolitenu_na_2025_rik/,null,null,null,null
2025-80,Розпорядження КМДА,Про початок опалювального періоду 2025/2026 років у місті Києві,2025-10-24,73,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_pochatok_opalyuvalnogo_periodu_20252026_rokiv_u_misti_kiyevi/,null,null,null,null
2025-82,Розпорядження КМДА,"Про перезатвердження проєкту «Реконструкція амбулаторії лікарів сімейної медицини з прибудовою центру первинної медико-санітарної допомоги на вул. Гмирі, 8 у Дарницькому районі м. Києва» (Коригування 4)",2025-11-03,74,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1034944/,null,null,null,null
2025-83,Розпорядження КМДА,"Про встановлення тарифів на виробництво теплової енергії ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ІНКОР ЕНЕРГО ТРЕЙД» для населення, бюджетних установ та інших споживачів",2025-11-04,75,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1035249/,null,null,null,null
2025-85,Розпорядження КМДА,Про визначення величини опосередкованої вартості найму (оренди) житла в місті Києві на одну особу за липень – вересень 2025 року,2025-11-04,76,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_viznachennya_velichini_oposeredkovano_vartosti_naymu_orendi_zhitla_v_misti_kiyevi_na_odnu_osobu_za_lipen__veresen_2025_roku/,null,null,null,null
2025-86,Розпорядження КМДА,"Про затвердження Програми заходів з підтримки, інтеграції та адаптації внутрішньо переміщених осіб у місті Києві на 2026–2028 роки",2025-11-04,77,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_zatverdzhennya_programi_zakhodiv_z_pidtrimki_integratsi_ta_adaptatsi_vnutrishno_peremischenikh_osib_u_misti_kiyevi_na_20262028_roki/,null,null,null,null
2025-88,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, виробництво теплової енергії, постачання теплової енергії, послуги з постачання теплової енергії і постачання гарячої води ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КОМФОРТ-ТАУН» для населення та інших споживачів",2025-11-05,79,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1035251/,null,null,null,null
2025-89,Розпорядження КМДА,Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 14 липня 2025 року № 18,2025-11-07,80,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_14_lipnya_2025_roku__18/,null,null,null,null
2025-90,Розпорядження КМДА,Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 23 липня 2008 року № 990,2025-11-07,81,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_23_lipnya_2008_roku__990/kmda__81_1035507/,null,null,null,null
2025-91,Розпорядження КМДА,Про внесення змін до складу Інвестиційної ради міста Києва,2025-11-07,82,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_skladu_investitsiyno_radi_mista_kiyeva/,null,null,null,null
2025-92,Розпорядження КМДА,Про створення Київської міської комісії з питань розподілу публічних інвестицій,2025-11-17,83,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_stvorennya_kivsko_misko_komisi_z_pitan_rozpodilu_publichnikh_investitsiy/kmda__83_1035725/,null,null,null,null
2025-93,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, виробництво теплової енергії, транспортування теплової енергії, постачання теплової енергії, послуги з постачання теплової енергії та постачання гарячої води ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТЕПЛОПОСТАЧСЕРВІС» для населення, бюджетних установ та інших споживачів",2025-11-17,84,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1036282/,null,null,null,null
2025-94,Розпорядження КМДА,"Про внесення змін до Інструкції з діловодства у виконавчому органі Київської міської ради (Київській міській державній адміністрації), районних в місті Києві державних адміністраціях, на підприємствах, в установах та організаціях, що належать до комунальної власності територіальної громади міста Києва",2025-11-18,85,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1035938/,null,null,null,null
2025-95,Розпорядження КМДА,"Про затвердження робочого проекту «Капітальний ремонт будівлі та прибудинкової території закладу дошкільної освіти (ясла-садок) № 331 Дарницького району м. Києва за адресою: вул. Кам'янська, 110»",2025-11-18,86,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1036080/kmda__86_1036081/,null,null,null,null
2025-96,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, що виробляється на установках з використанням альтернативних джерел енергії, комунальному підприємству «Керуюча компанія з обслуговування житлового фонду Подільського району м. Києва» для населення",2025-11-18,87,null,null,Втрата чинності,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1036145/kmda__87_1036146/,null,null,null,null
2025-97,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, що виробляється на установках з використанням альтернативних джерел енергії, ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «САН ПАРК» для населення",2025-11-18,88,null,null,Втрата чинності,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1036147/kmda__88_1036148/,null,null,null,null
2025-98,Розпорядження КМДА,"Про перерозподіл видатків бюджету міста Києва, передбачених Департаменту житлово-комунальної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації) на 2025 рік",2025-11-19,89,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1036149/kmda__89_1036150/,null,null,null,null
2025-99,Розпорядження КМДА,Про внесення змін до розпорядження Київської міської державної адміністрації від 29 березня 2001 року № 581,2025-11-20,90,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_kivsko_misko_derzhavno_administratsi_vid_29_bereznya_2001_roku__581/kmda__90_1035941/,null,null,null,null
2025-100,Розпорядження КМДА,Про затвердження плану діяльності з підготовки проєктів регуляторних актів виконавчого органу Київської міської ради (Київської міської державної адміністрації) на 2026 рік,2025-11-20,91,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1035942/kmda__91_1035943/,null,null,null,null
2025-101,Розпорядження КМДА,Про затвердження Середньострокового плану пріоритетних публічних інвестицій міста Києва на 2026–2028 роки,2025-11-20,92,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_zatverdzhennya_serednostrokovogo_planu_prioritetnikh_publichnikh_investitsiy_mista_kiyeva_na_20262028_roki/kmda__92_1036083/,null,null,null,null
2025-102,Розпорядження КМДА,Про внесення зміни до додатку до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 08 серпня 2025 року № 29,2025-11-20,93,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmini_do_dodatku_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_08_serpnya_2025_roku__29/kmda__93_1036085/,null,null,null,null
2025-103,Розпорядження КМДА,Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 14 липня 2025 року № 18,2025-11-20,94,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_14_lipnya_2025_roku__18_1036087/,null,null,null,null
2025-104,Розпорядження КМДА,Про внесення змін до Регламенту виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-11-24,95,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_reglamentu_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi/,null,null,null,null
2025-105,Розпорядження КМДА,Про схвалення прогнозу бюджету міста Києва на 2026–2028 роки,2025-11-25,96,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_skhvalennya_prognozu_byudzhetu_mista_kiyeva_na_20262028_roki/,null,null,null,null
2025-106,Розпорядження КМДА,"Про встановлення коефіцієнтів завантаженості відведених майданчиків для платного паркування транспортних засобів та коефіцієнтів для досягнення оптимального завантаження вулично-дорожньої мережі, які використовуються для формування тарифів на послуги з користування відведеними майданчиками для платного паркування транспортних засобів у місті Києві",2025-11-27,97,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1037230/kmda__97_1037231/,null,null,null,null
2025-107,Розпорядження КМДА,"Про визнання такими, що втратили чинність, деяких розпоряджень виконавчого органу Київської міської ради (Київської міської державної адміністрації)",2025-11-28,98,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_viznannya_takimi_scho_vtratili_chinnist_deyakikh_rozporyadzhen_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi/kmda__98_1036655/,null,null,null,null
2025-108,Розпорядження КМДА,Про облаштування місць для безоплатного паркування транспортних засобів Посольства Канади в Україні,2025-11-28,99,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_oblashtuvannya_mists_dlya_bezoplatnogo_parkuvannya_transportnikh_zasobiv_posolstva_kanadi_v_ukrani/kmda__99_1036659/,null,null,null,null
2025-109,Розпорядження КМДА,"Про перерозподіл видатків бюджету міста Києва, передбачених Солом'янській районній в місті Києві державній адміністрації на 2025 рік",2025-11-28,100,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_deadministratsi_pro_pererozpodil_vidatkiv_byudzhetu_mista_kiyeva_peredbachenikh_solomyanskiy_rayonniy_v_misti_kiyevi_derzhavniy_administratsi_na_2025_rik/,null,null,null,null
2025-110,Розпорядження КМДА,Про схвалення проєктів рішень Київської міської ради «Про бюджет міста Києва на 2026 рік» та «Про внесення змін до Програми економічного і соціального розвитку м. Києва на 2024–2026 роки»,2025-12-01,101,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1037201/,null,null,null,null
2025-111,Розпорядження КМДА,Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 27 лютого 2012 року № 326,2025-12-01,102,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi__vid_27_lyutogo_2012_roku__326_1037478/,null,null,null,null
2025-112,Розпорядження КМДА,Про деякі питання здійснення попередньої оплати Державним архівом м. Києва виконавчого органу Київської міської ради (Київської міської державної адміністрації) за договорами про закупівлю товарів,2025-12-01,103,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1037205/,null,null,null,null
2025-113,Розпорядження КМДА,"Про затвердження робочого проєкту «Реконструкція нежитлових будівель літ. «А-2», «Б» дошкільного навчального закладу (ясла-садок) компенсуючого типу (санаторний) № 155 Шевченківського району м. Києва за адресою: вул. Дорогожицька, 18-А з влаштуванням споруди подвійного призначення із захисними властивостями протирадіаційного укриття»",2025-12-03,104,null,null,Втрата чинності,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1037207/,null,null,null,null
2025-114,Розпорядження КМДА,Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 14 січня 2009 року № 22,2025-12-03,105,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_14_sichnya_2009_roku__22/,null,null,null,null
2025-115,Розпорядження КМДА,"Про перерозподіл видатків бюджету міста Києва, передбачених Дніпровській районній в місті Києві державній адміністрації на 2025 рік",2025-12-08,106,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi__vid_27_lyutogo_2012_roku__326/,null,null,null,null
2025-116,Розпорядження КМДА,"Про перезатвердження проєкту «Реконструкція дошкільного навчального закладу за адресою: вул. Генерала Тупікова (нині вул. Андрія Мельника), 27 у Солом'янському районі м. Києва»",2025-12-08,107,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1037474/,null,null,null,null
2025-117,Розпорядження КМДА,"Про визначення контингенту учнів мистецьких шкіл, що належать до комунальної власності територіальної громади міста Києва, на 2025/2026 навчальний рік",2025-12-10,108,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_viznachennya_kontingentu_uchniv_mistetskikh_shkil_scho_nalezhat_do_komunalno_vlasnosti_teritorialno_gromadi_mista_kiyeva_na_20252026_navchalniy_rik/,null,null,null,null
2025-118,Розпорядження КМДА,Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 14 липня 2025 року № 18,2025-12-10,109,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_14_lipnya_2025_roku__18_1037848/,null,null,null,null
2025-119,Розпорядження КМДА,"Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 23 жовтня 2025 року № 166/10633 «Про реорганізацію Київського міського територіального центру соціального обслуговування шляхом перетворення в Комунальне некомерційне товариство «Київський міський центр надання соціальних послуг»",2025-12-11,110,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1037850/,null,null,null,null
2025-120,Розпорядження КМДА,"Про зміни у складі комісії з питань оцінки вартості, можливості використання, місця та строку зберігання дарунків, одержаних Київським міським головою, уповноваженими особами виконавчого органу Київської міської ради (Київської міської державної адміністрації) як подарунки територіальній громаді або виконавчому органу Київської міської ради (Київській міській державній адміністрації)",2025-12-11,111,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1037852/,null,null,null,null
2025-121,Розпорядження КМДА,"Про перерозподіл видатків бюджету міста Києва, передбачених Департаменту житлово-комунальної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації) на 2025 рік",2025-12-15,112,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1038099/,null,null,null,null
2025-122,Розпорядження КМДА,"Про перерозподіл видатків бюджету міста Києва, передбачених Департаменту транспортної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації) на 2025 рік",2025-12-15,113,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1038101/,null,null,null,null
2025-123,Розпорядження КМДА,"Про перерозподіл видатків бюджету міста Києва, передбачених Департаменту охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації) на 2025 рік",2025-12-17,114,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1038103/,null,null,null,null
2025-124,Розпорядження КМДА,"Про визнання таким, що втратило чинність, розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 17 березня 2016 року № 154",2025-12-18,115,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1038562/,null,null,null,null
2025-125,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, виробництво теплової енергії, постачання теплової енергії, послугу з постачання теплової енергії ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «БОГЕМА КОМПАНІ ТЕПЛО» для населення та інших споживачів",2025-12-18,116,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1038564/,null,null,null,null
2025-126,Розпорядження КМДА,"Про перезатвердження робочого проекту «Реконструкція нежитлових будівель літ. «А-2», «Б» дошкільного навчального закладу (ясла-садок) компенсуючого типу (санаторний) № 155 Шевченківського району м. Києва за адресою: вул. Дорогожицька, 18-А з влаштуванням споруди подвійного призначення із захисними властивостями протирадіаційного укриття»",2025-12-19,117,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1038188/kmda__117_1038189/,null,null,null,null
